"","gene","GH_id","GH_chr","GH_start","GH_end","GH enhancer confidence score","GH gene connection score"
"1","NFATC2","GH20F051434","chr20",51434800,51435400,0.25,11.14
"2","GATA5","GH20F062452","chr20",62452345,62453267,0.69,0.31
"3","CTCFL","GH20F057574","chr20",57574005,57574154,0.25,11.32
"4","ANKRD60","GH20F057574","chr20",57574005,57574154,0.25,9.26
"5","PCK1","GH20F057574","chr20",57574005,57574154,0.25,0.36
"6","TMX4","GH20F007924","chr20",7924354,7925724,1.22,5.57
"7","HAO1","GH20F007924","chr20",7924354,7925724,1.22,1.45
"8","ZNF337","GH20F025861","chr20",25861572,25861808,0.83,1.45
"9","BIRC7","GH20F063224","chr20",63223449,63223618,0.25,0.36
"10","DPM1","GH20F050708","chr20",50708098,50714703,0.84,10.48
"11","BCAS4","GH20F050708","chr20",50708098,50714703,0.84,10.21
"12","PARD6B","GH20F050708","chr20",50708098,50714703,0.84,0.31
"13","SALL4","GH20F051887","chr20",51887996,51890353,1.07,5.89
"14","BPI","GH20F038292","chr20",38292201,38292600,0.52,7.96
"15","CHMP4B","GH20F033810","chr20",33810615,33815201,1.12,24.95
"16","DHX35","GH20F038997","chr20",38997371,38998447,1.3,26.47
"17","FAM83D","GH20F038997","chr20",38997371,38998447,1.3,17.22
"18","JAG1","GH20F011216","chr20",11216253,11218799,0.87,10.53
"19","EPB41L1","GH20F036121","chr20",36121330,36123422,0.59,17.48
"20","ACTR5","GH20F038789","chr20",38789118,38790143,0.38,34.8
"21","ARHGAP40","GH20F038789","chr20",38789118,38790143,0.38,6.44
"22","PPP1R16B","GH20F038789","chr20",38789118,38790143,0.38,0.34
"23","BIRC7","GH20F063258","chr20",63258433,63259423,0.59,23.51
"24","COL20A1","GH20F063258","chr20",63258433,63259423,0.59,11.51
"25","TNFRSF6B","GH20F063258","chr20",63258433,63259423,0.59,10.93
"26","ARFGAP1","GH20F063258","chr20",63258433,63259423,0.59,5.59
"27","PTPN1","GH20F050563","chr20",50563124,50563975,0.56,11.97
"28","NCOA5","GH20F045432","chr20",45432001,45433904,1.6,22.32
"29","DBNDD2","GH20F045432","chr20",45432001,45433904,1.6,13.09
"30","SYS1-DBNDD2","GH20F045432","chr20",45432001,45433904,1.6,11.67
"31","SYS1","GH20F045432","chr20",45432001,45433904,1.6,11.66
"32","ZNF335","GH20F045432","chr20",45432001,45433904,1.6,11.03
"33","WFDC11","GH20F045432","chr20",45432001,45433904,1.6,4.77
"34","KCNS1","GH20F045432","chr20",45432001,45433904,1.6,2.06
"35","WFDC6","GH20F045432","chr20",45432001,45433904,1.6,1.38
"36","TGM2","GH20F038119","chr20",38119139,38119879,0.38,11.64
"37","STK4","GH20F045012","chr20",45012092,45013689,0.46,18.79
"38","TOMM34","GH20F045012","chr20",45012092,45013689,0.46,11.89
"39","PABPC1L","GH20F045012","chr20",45012092,45013689,0.46,10.78
"40","BMP7","GH20F057322","chr20",57322603,57323620,0.25,6.2
"41","PLCB4","GH20F009022","chr20",9021067,9021075,0.28,11.6
"42","RNF24","GH20F004059","chr20",4059602,4061799,1.02,8.71
"43","SPINT3","GH20F045508","chr20",45508056,45508572,0.25,0.4
"44","ZMYND8","GH20F047272","chr20",47272368,47279746,0.63,11.42
"45","TP53RK","GH20F047272","chr20",47272368,47279746,0.63,10.88
"46","LIME1","GH20F063726","chr20",63726635,63731987,1.08,17.03
"47","RTEL1","GH20F063726","chr20",63726635,63731987,1.08,14.24
"48","ARFRP1","GH20F063726","chr20",63726635,63731987,1.08,10.83
